"YEAR","SEMESTER","COURSECODE","COURSENAME","SECTION","ROWSEQ","TEACHTYPE","DAY1","DAY2","DAY3","DAY4","DAY5","DAY6","DAY7","STARTTIME","ENDTIME","BUILDING","ROOM","STUDYPROGRAMSYSTEM","GENEDSTATUS","GENERALSUBJECT","LECTURECREDIT","NONLECTURECREDIT","TOTALCREDIT","REALREG","TOTALREG","REMARK1","REMARK2","REMARK3","FACCODE"
"2021","2","2102308","PROP ELEC ENG MAT","2","2","LECT","TU","TH","","","","","","0930","1100","ENG3 ","AR   ","S","N","    ","3.000",".000","3.000","46","45","3EE","","","21"
"2021","2","2104692","RES PROB IE II","8","3","LECT","SA","","","","","","","0900","1600","ENG4 ","4615 ","S","N","    ","3.000",".000","3.000","0","25","FINANCIAL ENG","","","21"
"2022","1","2145461","AIR DSGN","1","1","LECT","MO","","","","","","","1300","1600","ENG4 ","M07/5","I","N","    ","3.000",".000","3.000","36","40","","","","21"
"2022","1","2145465","TOP ENG I","1","1","LECT","MO","","","","","","","0900","1200","AR   ","AR   ","I","N","    ","3.000",".000","3.000","0","5","","","","21"
"2022","1","2145471","FLIGHT EXPERIENCE","1","2","LAB","FR","","","","","","","1100","1200","ENG4 ","M07/5","I","N","    ","2.000","1.000","3.000","26","30","","","","21"
"2022","1","2145481","INTRO UAV","1","1","LECT","FR","","","","","","","1300","1600","ENG4 ","M07/1","I","N","    ","3.000",".000","3.000","13","21","","","","21"
"2022","1","2145483","AERO IND III","1","1","LECT","AR","","","","","","","AR  ","AR  ","IA   ","IA   ","I","N","    ","2.000","1.000","3.000","0","5","","","","21"
"2024","1","2104201","ENG STAT I","4","4","LECT","MO","","","","","","","0930","1230","ENG4 ","4616 ","S","N","    ","3.000",".000","3.000","46","50","ME 66 ONLY","","","21"
"2020","1","2105606","CHEM ENG SEMINA II","2","2","LECT","MO","","","","","","","1200","1300","ENG3 ","404  ","S","N","    ","1.000",".000","1.000","23","24","","","","21"
"2020","1","2105606","CHEM ENG SEMINA II","4","4","LECT","MO","","","","","","","1200","1300","ENG3 ","406  ","S","N","    ","1.000",".000","1.000","24","24","","","","21"
"2020","1","2105614","APP TD PROC SIM","1","1","LECT","TH","","","","","","","1300","1600","ENG4 ","41001","S","N","    ","3.000",".000","3.000","25","30","LECTURE HALL","","","21"
"2020","1","2105618","CHAR INSTR ANAL","1","1","LECT","FR","","","","","","","0900","1200","ENG3 ","AR   ","S","N","    ","3.000",".000","3.000","38","40","","","","21"
"2020","1","2105623","OPTIMIZATION","1","1","LECT","WE","","","","","","","0930","1230","ENG3 ","421  ","S","N","    ","3.000",".000","3.000","30","40","","","","21"
"2020","1","2105636","HETERO CATALYSIS","1","1","LECT","TH","","","","","","","1300","1600","ENG3 ","419  ","S","N","    ","3.000",".000","3.000","26","30","","","","21"
"2020","1","2105649","POLYM BLEND COMPST","2","2","LECT","MO","","","","","","","0900","1200","EN100","503  ","S","N","    ","3.000",".000","3.000","16","30","ENGLISH","","","21"
"2020","1","2105676","INSTR CHEM PROC","1","1","LECT","MO","","","","","","","0800","1100","ENG1 ","305/3","S","N","    ","3.000",".000","3.000","13","30","ENGLISH","","","21"
"2020","1","2105717","SEMINAR CHE III","1","1","LECT","WE","","","","","","","1200","1300","ENG3 ","402  ","S","N","    ","1.000",".000","1.000","27","50","","","","21"
"2020","1","2105811","THESIS","1","1","IDPS","IA","","","","","","","IA  ","IA  ","ENG4 ","IA   ","S","N","    ",".000","12.000","12.000","160","250"," "," "," ","21"
"2020","1","2105829","DISSERTATION","1","1","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","60.000","60.000","33","30"," "," "," ","21"
"2020","1","2105894","DOC DISSERT SEM","2","2","SMNA","FR","","","","","","","1200","1300","ENG3 ","406  ","S","N","    ",".000",".000",".000","15","15","","","","21"
"2020","1","2105894","DOC DISSERT SEM","9","4","SMNA","SA","","","","","","","1100","1200","ENG4 ","41003","S","N","    ",".000",".000",".000","3","20","MEETING ROOM A","","","21"
"2020","1","2104645","APP BIOMECH","1","3","LAB","AR","","","","","","","AR  ","AR  ","ENG3 ","AR   ","S","N","    ","2.000","1.000","3.000","1","20","","","","21"
"2020","1","2104671","ADV WORK DES","9","1","LECT","SA","","","","","","","0900","1200","ENG4 ","4616 ","S","N","    ","2.000","1.000","3.000","13","30","","","","21"
"2020","1","2104684","TECH INNO MGT","8","1","LECT","SA","","","","","","","0900","1200","CHALE","AR   ","S","N","    ","3.000",".000","3.000","8","40","","","","21"
"2020","1","2104696","SYS IMPR","9","3","LECT","SU","","","","","","","0900","1000","ENG4 ","4409 ","S","N","    ","3.000",".000","3.000","31","50"," "," "," ","21"
"2020","1","2104711","ADV MANU ENG","1","1","LECT","TH","","","","","","","0900","1200","ENG4 ","4613 ","S","N","    ","3.000",".000","3.000","2","10","","","","21"
"2020","1","2104784","DOC SEM IE IV","1","1","SMNA","AR","","","","","","","AR  ","AR  ","ENG4 ","4616 ","S","N","    ","1.000",".000","1.000","0","20","","","","21"
"2020","1","2104786","DOC SEM IE VI","1","1","SMNA","AR","","","","","","","AR  ","AR  ","ENG4 ","4616 ","S","N","    ","1.000",".000","1.000","4","20","","","","21"
"2020","1","2104811","THESIS","5","2","IDPS","IA","","","","","","","IA  ","IA  ","ENG3 ","IA   ","S","N","    ",".000","12.000","12.000","2","40"," "," "," ","21"
"2020","1","2104816","THESIS","1","1","IDPS","IA","","","","","","","IA  ","IA  ","ENG3 ","AR   ","S","N","    ",".000","36.000","36.000","4","20","","","","21"
"2020","1","2104828","DISSERTATION","1","1","IDPS","IA","","","","","","","IA  ","IA00","ENG4 ","IA   ","S","N","    ",".000","48.000","48.000","4","20"," "," "," ","21"
"2020","1","2104897","QUALIFYING EXAM","1","1","LECT","IA","","","","","","","IA  ","IA  ","ENG3 ","IA   ","S","N","    ",".000",".000",".000","0","20"," "," "," ","21"
"2024","1","2104742","HUM SYS INT","1","1","LECT","MO","","","","","","","1300","1600","ENG4 ","4614 ","S","N","    ","3.000",".000","3.000","1","10","","","","21"
"2024","1","2102308","PROP ELEC ENG MAT","1","1","LECT","TH","","","","","","","1300","1600","ENG3 ","403  ","S","N","    ","3.000",".000","3.000","15","20","4EE ONLY","","","21"
"2023","1","2100617","ASSIST/REHAB","1","1","LECT","MO","","","","","","","1300","1600","EN100","AR   ","S","N","    ","3.000",".000","3.000","1","20","","","","21"
"2023","1","2110435","INTRO ROBOTICS","1","1","LECT","WE","","","","","","","1300","1600","ENG3 ","402  ","S","N","    ","3.000",".000","3.000","13","21","","","","21"
"2023","1","2101831","ENG GRD MOD","1","1","LECT","TU","TH","","","","","","0930","1100","CE   ","401/2","I","N","    ","3.000",".000","3.000","0","5","","","","21"
"2023","1","2107220","ENV DAILY LIFE","1","1","LECT","FR","","","","","","","0900","1100","ENG1 ","304  ","S","Y","3   ","3.000",".000","3.000","83","80","","","","21"
"2023","1","2101841","SPEC ST TRAN ENG","1","1","LECT","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","I","N","    ","3.000",".000","3.000","0","1","NO OPEN","","","21"
"2023","1","2110507","SW DEV PRAC II","21","3","LECT","TH","","","","","","","1300","1600","AR   ","AR   ","S","N","    ","3.000",".000","3.000","45","45","","","","21"
"2023","1","2101828","DISSERTATION","18","18","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","48.000","48.000","0","5","","","","21"
"2023","1","2101828","DISSERTATION","20","20","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","48.000","48.000","0","5","","","","21"
"2023","1","2101828","DISSERTATION","22","22","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","48.000","48.000","0","5","","","","21"
"2023","1","2101828","DISSERTATION","25","25","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","48.000","48.000","0","5","","","","21"
"2023","1","2101828","DISSERTATION","28","28","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","48.000","48.000","0","5","","","","21"
"2023","1","2101828","DISSERTATION","30","30","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","48.000","48.000","0","5","","","","21"
"2023","1","2101828","DISSERTATION","33","33","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","48.000","48.000","0","5","","","","21"
"2023","2","2102814","THESIS","1","1","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","24.000","24.000","19","150","","","","21"
"2023","1","2101602","INTRO SOLID MECH","1","1","LECT","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","I","N","    ","3.000",".000","3.000","0","40","","","","21"
"2023","1","2101804","BHV RC STRUC","1","1","LECT","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","I","N","    ","3.000",".000","3.000","0","15","","","","21"
"2023","1","2102702","IND EXP II","1","1","FWK","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","2.000","2.000","0","20","","","","21"
"2023","1","2102711","INTERN ABROAD I","1","1","FWK","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","2.000","2.000","0","20","","","","21"
"2023","1","2102713","INTERN ABROAD III","1","1","FWK","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","2.000","2.000","0","20","","","","21"
"2023","1","2102722","ELEC ENG SEM II","1","1","SMNA","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","1.000",".000","1.000","0","20","","","","21"
"2023","1","2102724","ELEC ENG SEM IV","1","1","SMNA","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","1.000",".000","1.000","0","20","","","","21"
"2023","1","2102726","IN ELEC ENG SEM II","1","1","SMNA","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","2.000",".000","2.000","0","20","","","","21"
"2023","1","2102209","ELECT ENG ESSENT","3","3","LECT","TU","","","","","","","1300","1600","ENG3 ","415  ","S","N","3   ","3.000",".000","3.000","31","35","2EE","","","21"
"2023","1","2107669","ENV IMPACT ASSMT","1","1","LECT","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ","3.000",".000","3.000","5","25","","","","21"
"2023","1","2103325","ME DES PROJ","1","1","LAB","FR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ",".000","2.000","2.000","1","1","6030533821 ONLY","","","21"
"2023","1","2110602","FUNDAMENTALS TO SE","5","2","LECT","SU","","","","","","","1300","1600","ENG4 ","AR   ","S","N","    ","3.000",".000","3.000","14","40","17-01","","","21"
"2023","1","2107627","ADV SAN LAB","1","1","LECT","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ","1.000","2.000","3.000","0","30","","","","21"
"2023","1","2107683","ENV ENG DES I","1","1","LECT","WE","","","","","","","1300","1600","ENG3 ","321  ","S","N","    ","1.000","2.000","3.000","19","40","","","","21"
"2021","2","2145483","AERO IND III","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ","2.000","1.000","3.000","2","20","","","","21"
"2021","2","2105638","ADV POLYMER ENG","2","2","LECT","TU","","","","","","","0900","1200","AR   ","AR   ","S","N","    ","3.000",".000","3.000","2","30","ENGLISH","","","21"
"2021","2","2112615","EROSION/SEDIMENT","1","1","LECT","TU","TH","","","","","","0800","0930","AR   ","AR   ","S","N","    ","3.000",".000","3.000","1","20","","","","21"
"2020","3","2101668","EVAL TRANS PROJ","1","1","LECT","AR","","","","","","","0900","1200","CE   ","AR   ","S","N","    ","3.000",".000","3.000","1","1","DDP ONLY"," "," ","21"
"2024","1","2104207","IND ENG LAB I","1","1","LAB","FR","","","","","","","0900","1200","ENG4 ","4407 ","S","N","    ",".000","1.000","1.000","46","45","","","","21"
"2024","1","2104613","PRIN OF OPTIMIZE","1","1","LECT","TU","","","","","","","0900","1200","ENG4 ","4613 ","S","N","    ","3.000",".000","3.000","11","15","","","","21"
"2023","3","2183212","STATICS","1","1","LECT","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","I","N","    ","3.000",".000","3.000","7","10","ISE","","","21"
"2023","3","2109341","MAT CHAR","1","1","LECT","MO","WE","FR","","","","","1300","1600","ENG4 ","41601","S","N","    ","3.000",".000","3.000","1","10","","","","21"
"2023","3","2110101","COMP PROG","1","1","LECT","MO","WE","FR","","","","","0900","1200","ENG3 ","218  ","S","N","    ","3.000",".000","3.000","44","30","","","","21"
"2024","1","2104731","ADV OPT THEORY","1","1","LECT","TU","","","","","","","1300","1600","ENG4 ","4614 ","S","N","    ","3.000",".000","3.000","2","10","","","","21"
"2023","3","2104493","SPEC PROB IE III","1","2","LAB","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ","2.000","1.000","3.000","0","1"," "," "," ","21"
"2024","1","2110222","INTRO CEDT","54","8","LECT","TU","TH","","","","","","1300","1600","EN100","401  ","S","N","3   ","3.000",".000","3.000","76","100","WEEK1-7","CEDT","","21"
"2023","1","2101828","DISSERTATION","37","37","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","48.000","48.000","0","5","PROF. DR. JAROON","","","21"
"2023","1","2101619","SEISMIC DES OF STR","1","1","LECT","TU","","","","","","","AR  ","AR  ","CE   ","303  ","I","N","    ","3.000",".000","3.000","0","5","","","","21"
"2023","1","2101637","ADV SOIL MECH","1","1","LECT","TU","TH","","","","","","0930","1100","CE   ","401/1","I","N","    ","3.000",".000","3.000","0","5","","","","21"
"2023","1","2101661","TRANS PLAN POL","1","1","LECT","MO","","","","","","","0900","1200","CE   ","303  ","I","N","    ","3.000",".000","3.000","0","5","","","","21"
"2023","1","2101690","CONST METH & EQUIP","1","1","LECT","TU","TH","","","","","","1030","1200","CE   ","207  ","I","N","    ","3.000",".000","3.000","1","5","","","","21"
"2023","1","2101694","CONTRACT CONS BUS","1","1","LECT","FR","","","","","","","0900","1200","CE   ","212  ","I","N","    ","3.000",".000","3.000","1","5","","","","21"
"2023","1","2101761","GLOB CONS MGT PRAC","1","1","LECT","FR","","","","","","","1900","2200","CE   ","501  ","I","Y","    ","3.000",".000","3.000","0","5","MANOP","","","21"
"2023","2","2110322","DB SYS","51","4","LECT","TU","TH","","","","","","1300","1600","EN100","401  ","S","N","    ","3.000",".000","3.000","74","75","WEEK 1-6","CEDT","EN100/401-EN100/405","21"
"2023","2","2110322","DB SYS","52","6","LECT","TU","TH","","","","","","1300","1600","EN100","401  ","S","N","    ","3.000",".000","3.000","73","75","WEEK 1-6","CEDT","EN100/401-EN100/405","21"
"2023","2","2110322","DB SYS","53","8","LECT","TU","TH","","","","","","1300","1600","EN100","401  ","S","N","    ","3.000",".000","3.000","71","75","WEEK 1-6","CEDT","EN100/401-EN100/405","21"
"2023","2","2110503","SW DEV PRAC","51","7","LECT","MO","TU","WE","TH","FR","","","1300","1600","EN100","401  ","S","N","    ","3.000",".000","3.000","73","75","WEEK 7-9","CEDT","EN100/401-EN100/405","21"
"2023","2","2110503","SW DEV PRAC","52","9","LECT","MO","TU","WE","TH","FR","","","1300","1600","EN100","401  ","S","N","    ","3.000",".000","3.000","73","75","WEEK 7-9","CEDT","EN100/401-EN100/405","21"
"2023","1","2107644","ADV STUDY I","1","1","LECT","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ","3.000",".000","3.000","2","20","","","","21"
"2023","1","2105230","CHE MATH I","1","1","LECT","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ","3.000",".000","3.000","1","1","ONLY FOR 6130631721","","","21"
"2023","1","2104496","ADV TOP IN IE II","8","1","LECT","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ","3.000",".000","3.000","0","1","EXCHANGE","","","21"
"2023","2","2110215","PROG METH I","51","7","LECT","MO","WE","FR","","","","","0900","1200","EN100","401  ","S","N","2   ","2.000","1.000","3.000","71","75","WEEK 1-6","CEDT","EN100/401-EN100/405","21"
"2023","2","2105213","THERMO CHE","1","1","LECT","TU","TH","","","","","","1100","1230","ENG3 ","408  ","S","N","    ","3.000",".000","3.000","37","40","","","","21"
"2023","2","2105215","STAT CHE","1","1","LECT","MO","WE","","","","","","0930","1100","ENG3 ","318  ","S","N","    ","3.000",".000","3.000","39","40","","","","21"
"2023","2","2105218","FLUID TRANSPORT","1","1","LECT","MO","WE","","","","","","1300","1430","ENG3 ","421  ","S","N","    ","3.000",".000","3.000","37","40","","","","21"
"2023","1","2111422","NUC POW SIM","1","1","LECT","TU","WE","","","","","","1430","1600","NT   ","206  ","S","N","    ","3.000",".000","3.000","3","10","","","","21"
"2023","1","2124511","FUND RDM","1","1","LECT","SU","","","","","","","0900","1600","IA   ","IA   ","S","N","    ","2.000",".000","2.000","9","20","WORKSHOP","","","21"
"2023","1","2182472","PRIN WIRELESS COMM","1","1","LECT","WE","","","","","","","1300","1600","ENG3 ","421  ","I","N","    ","3.000",".000","3.000","1","40","","","","21"
"2023","1","2147333","CPR","1","1","LECT","FR","","","","","","","0900","1200","ENG3 ","308  ","I","N","    ","3.000",".000","3.000","6","20","","","","21"
"2024","1","2112342","PRIN HYDROLOGY","2","2","LECT","TU","TH","","","","","","0800","0930","ENG3 ","418  ","S","N","    ","3.000",".000","3.000","28","37","3CE","","","21"
"2024","1","2112344","HYDRAULIC LAB I","1","1","LAB","MO","","","","","","","1300","1600","ENG5 ","AR   ","S","N","    ",".000","1.000","1.000","9","10","3CE","","","21"
"2024","1","2112344","HYDRAULIC LAB I","3","3","LAB","MO","","","","","","","1300","1600","ENG5 ","AR   ","S","N","    ",".000","1.000","1.000","9","10","3CE"," "," ","21"
"2024","1","2112344","HYDRAULIC LAB I","5","5","LAB","WE","","","","","","","1300","1600","ENG5 ","AR   ","S","N","    ",".000","1.000","1.000","10","10","3CE"," "," ","21"
"2024","1","2112344","HYDRAULIC LAB I","7","7","LAB","WE","","","","","","","1300","1600","ENG5 ","AR   ","S","N","    ",".000","1.000","1.000","10","10","3CE"," "," ","21"
"2024","1","2112344","HYDRAULIC LAB I","9","9","LAB","TH","","","","","","","1300","1600","ENG5 ","AR   ","S","N","    ",".000","1.000","1.000","8","10","3CE"," "," ","21"
