"PERSONNEL_ID","BEGIN_DATE","END_DATE","EDUCATION_LEVEL_ID","EDUCATION_LEVEL_NAME","INSTITUTION_ID","INSTITUTION_NAME","MAJOR_ID","MAJOR_NAME","DEGREE_ID","DEGREE_NAME","NATION_ID","NATION_NAME_TH","DISTINCTION_ID","DISTINCTION_NAME","HIGHEST_EDUCATION","HIGHEST_EDUCATION_TH","EMPLOY_EDUCATION_ID","EMPLOY_EDUCATION_NAME","GRADUATE_DATE"
"00015142","","99991231","B2","มัธยมศึกษาตอนปลาย","2100001100","โรงเรียนวัดบวรมงคล","00000000","--ไม่สามารถระบุได้--","20243","มัธยมศึกษาตอนปลาย","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19690101"
"10020038","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000714","University of Cambridge","00000000","--ไม่สามารถระบุได้--","10314","Doctor of Philosophy","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20150718"
"10003964","20010514","99991231","C3","ปวส.หรือเทียบเท่า","2200000224","วิทยาลัยเทคนิคชัยนาท","20000247","คอมพิวเตอร์ธุรกิจ","20172","ประกาศนียบัตรวิชาชีพชั้นสูง","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20030319"
"00016014","19710101","99991231","E1","สูงกว่าตรี/ต่ำกว่าโท","2200000049","มหาวิทยาลัยมหิดล","00000000","--ไม่สามารถระบุได้--","20085","ประกาศนียบัตรชั้นสูง","TH","ไทย"," "," "," ","ไม่","99998","ปรับวุฒิ","19720101"
"00016014","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000660","Universite Joseph Fourier","10000511","Informatique","10273","Docteur De L'Universite","FR","France"," "," ","X","ใช่","99998","ปรับวุฒิ","19950214"
"00016014","19670101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000049","มหาวิทยาลัยมหิดล","00000000","--ไม่สามารถระบุได้--","20256","วิทยาศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19710101"
"00016014","","99991231","F1","ปริญญาโท/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","00000000","--ไม่สามารถระบุได้--","20258","วิทยาศาสตรมหาบัณฑิต","TH","ไทย"," "," "," ","ไม่","99998","ปรับวุฒิ","19990902"
"10019265","20110524","99991231","F1","ปริญญาโท/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000870","วิศวกรรมคอมพิวเตอร์","20261","วิศวกรรมศาสตรมหาบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20131118"
"10019265","20050526","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000377","สถาบันเทคโนโลยีพระจอมเกล้าวิทยาเขตธนบุรี","20000898","วิศวกรรมอิเล็กทรอนิกส์และโทรคมนาคม","10048","Bachelor of Engineering","TH","ไทย"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","20090402"
"00016033","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000673","University De Droit D' Econmie Et Des Science","10000923","Sciences De Gestion","10283","Doctor De 3E Cycle","FR","France"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19830910"
"00016033","","99991231","F1","ปริญญาโท/เทียบเท่า","1200000755","University of Iowa","00000000","--ไม่สามารถระบุได้--","10503","Master of Science","US","USA"," "," "," ","ไม่","99998","ปรับวุฒิ","19761218"
"10004029","20020529","99991231","F1","ปริญญาโท/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20001042","สำรวจ","20261","วิศวกรรมศาสตรมหาบัณฑิต","TH","ไทย"," "," ","X","ใช่","99997","วุฒิเพิ่มเติม","20060526"
"10004029","19890602","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000891","วิศวกรรมสำรวจ","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19930525"
"10018797","19971010","99991231","F1","ปริญญาโท/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000878","วิศวกรรมไฟฟ้า","20261","วิศวกรรมศาสตรมหาบัณฑิต","TH","ไทย"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","20000523"
"10018797","19930527","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000878","วิศวกรรมไฟฟ้า","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","19970501"
"10018797","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000595","Tokyo Institute of Technology","00000000","--ไม่สามารถระบุได้--","10314","Doctor of Philosophy","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20070925"
"00016088","19720101","99991231","C3","ปวส.หรือเทียบเท่า","2200000216","วิทยาลัยเทคนิคกรุงเทพ","20000336","ช่างยนต์","20172","ประกาศนียบัตรวิชาชีพชั้นสูง","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19730101"
"00016092","19710101","99991231","F1","ปริญญาโท/เทียบเท่า","1200000422","Oklahoma State University","00000000","--ไม่สามารถระบุได้--","10503","Master of Science","US","USA"," "," ","X","ใช่","99998","ปรับวุฒิ","19730101"
"00016092","19680101","99991231","D1","ปริญญาตรี/เทียบเท่า","1200000880","University of Wisconsin, Madison","10000172","Civil Engineering","10052","Bachelor of Science","US","USA"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19710101"
"00016098","","99991231","F1","ปริญญาโท/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000251","คอมพิวเตอร์ศาสตร์","20258","วิทยาศาสตรมหาบัณฑิต","TH","ไทย"," "," ","X","ใช่","99998","ปรับวุฒิ","19750101"
"00016098","","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","00000000","--ไม่สามารถระบุได้--","20256","วิทยาศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19680101"
"00016116","19840801","99991231","F1","ปริญญาโท/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","00000000","--ไม่สามารถระบุได้--","20261","วิศวกรรมศาสตรมหาบัณฑิต","TH","ไทย"," "," "," ","ไม่","99998","ปรับวุฒิ","19880801"
"00016116","19680101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000273","เครื่องกล","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19720101"
"00016116","19890201","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000780","University of Miami","10000650","Mechanical Engineering","10314","Doctor of Philosophy","US","USA"," "," ","X","ใช่","99997","วุฒิเพิ่มเติม","19890619"
"00016123","","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000177","วิทยาลัยครูจันทรเกษม","00000000","--ไม่สามารถระบุได้--","20014","ครุศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19950717"
"00016126","","99991231","F1","ปริญญาโท/เทียบเท่า","1200000275","Kent State University","10000243","Deformation Process","10409","M.A.","US","USA"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19990902"
"00016128","19700101","99991231","C3","ปวส.หรือเทียบเท่า","2200000205","วิทยาลัยครูอาชีวศึกษา","20000645","ไฟฟ้ากำลัง","20172","ประกาศนียบัตรวิชาชีพชั้นสูง","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19720101"
"00016133","19700101","99991231","C3","ปวส.หรือเทียบเท่า","2200000205","วิทยาลัยครูอาชีวศึกษา","00000000","--ไม่สามารถระบุได้--","20199","ประโยคครูมัธยม วส","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19730101"
"00016134","19710101","99991231","F1","ปริญญาโท/เทียบเท่า","1200000219","Imperial College of Science and Technology University of London","00000000","--ไม่สามารถระบุได้--","20211","ปริญญาโท(Control Systems) D.I.","GB","United Kingdom"," "," "," ","ไม่","99998","ปรับวุฒิ","19720101"
"00016134","19650101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000644","ไฟฟ้า","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19690101"
"00016134","19740101","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000750","University of Illinois","20000880","วิศวกรรมไฟฟ้าควบคุมระบบ","10527","Philosophy Degree","US","USA"," "," ","X","ใช่","99998","ปรับวุฒิ","19770101"
"00017109","19810406","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000709","University of California, Berkeley","00000000","--ไม่สามารถระบุได้--","10314","Doctor of Philosophy","US","USA"," "," ","X","ใช่","99998","ปรับวุฒิ","19820720"
"00017109","19700101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","00000000","--ไม่สามารถระบุได้--","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19740101"
"00017111","19690101","99991231","F1","ปริญญาโท/เทียบเท่า","2200000398","สถาบันเทคโนโลยีแห่งเอเชีย","00000000","--ไม่สามารถระบุได้--","10461","Master of Engineering","TH","ไทย"," "," "," ","ไม่","99998","ปรับวุฒิ","19710101"
"00017111","19650101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","00000000","--ไม่สามารถระบุได้--","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19690101"
"00017111","19760101","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000451","Purdue University","10000364","Environmental Engineering","10527","Philosophy Degree","US","USA"," "," ","X","ใช่","99998","ปรับวุฒิ","19790101"
"00017136","19700101","99991231","C1","ปวช.หรือเทียบเท่า","2100000309","โรงเรียนเทคนิคสมุทรปราการ","20000645","ไฟฟ้ากำลัง","20170","ประกาศนียบัตรวิชาชีพ","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19730101"
"00017157","19660101","99991231","D1","ปริญญาตรี/เทียบเท่า","1200000428","Osaka University","20000878","วิศวกรรมไฟฟ้า","10048","Bachelor of Engineering","JP","Japan"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","19690101"
"00017157","19710101","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000428","Osaka University","20000878","วิศวกรรมไฟฟ้า","10297","Doctor of Engineering","JP","Japan"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19740101"
"00017157","19690101","99991231","F1","ปริญญาโท/เทียบเท่า","1200000428","Osaka University","20000878","วิศวกรรมไฟฟ้า","10461","Master of Engineering","JP","Japan"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","19710101"
"00017188","","99991231","A1","ประถมศึกษาตอนต้น","2100001241","โรงเรียนวัดสามง่าม","00000000","--ไม่สามารถระบุได้--","20194","ประถมศึกษาตอนต้น(ป.4)","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19990902"
"00018014","","99991231","C1","ปวช.หรือเทียบเท่า","2100000882","โรงเรียนมิตรพลพณิชยการ","00000000","--ไม่สามารถระบุได้--","20170","ประกาศนียบัตรวิชาชีพ","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19730101"
"00018037","","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000190","วิทยาลัยครูพระนคร","20001128","อุตสาหกรรม","20014","ครุศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19840101"
"00018052","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000822","University of Rennes","00000000","--ไม่สามารถระบุได้--","10280","Docteur Ingenieur","FR","France"," "," ","X","ใช่","99998","ปรับวุฒิ","19810101"
"00018052","","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","00000000","--ไม่สามารถระบุได้--","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย","01","เกียรตินิยมอันดับ 2"," ","ไม่","99999","วุฒิเริ่มบรรจุ","19740101"
"00018060","19700101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","00000000","--ไม่สามารถระบุได้--","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19740101"
"00018060","19760101","99991231","F1","ปริญญาโท/เทียบเท่า","1200000024","Asian Institute of Technology (AIT)","10000275","Division of Industrial Eng. & Management","20261","วิศวกรรมศาสตรมหาบัณฑิต","TH","ไทย"," "," ","X","ใช่","99998","ปรับวุฒิ","19770101"
"00018119","19720101","99991231","F1","ปริญญาโท/เทียบเท่า","1200000718","University of Cincinnati","00000000","--ไม่สามารถระบุได้--","10503","Master of Science","US","USA"," "," "," ","ไม่","99998","ปรับวุฒิ","19730101"
"00018119","19680101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","00000000","--ไม่สามารถระบุได้--","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19710101"
"00018119","19730101","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000718","University of Cincinnati","00000000","--ไม่สามารถระบุได้--","10527","Philosophy Degree","US","USA"," "," ","X","ใช่","99998","ปรับวุฒิ","19750101"
"00018120","19690101","99991231","D1","ปริญญาตรี/เทียบเท่า","1200000279","Kyoto University","20000878","วิศวกรรมไฟฟ้า","10048","Bachelor of Engineering","JP","Japan"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19730101"
"00018120","19730801","99991231","F1","ปริญญาโท/เทียบเท่า","1200000279","Kyoto University","20000878","วิศวกรรมไฟฟ้า","10461","Master of Engineering","JP","Japan"," "," ","X","ใช่","99998","ปรับวุฒิ","19750801"
"00019049","19690101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000871","วิศวกรรมเคมี","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19740101"
"00019049","19770101","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000678","University I.N.S.A.","10000147","Chemical Engineering","10280","Docteur Ingenieur","FR","France"," "," ","X","ใช่","99998","ปรับวุฒิ","19800102"
"00019057","19790701","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000867","University of Wales","20000466","ธรณีวิทยาเหมืองแร่","10314","Doctor of Philosophy","GB","United Kingdom"," "," ","X","ใช่","99997","วุฒิเพิ่มเติม","19810731"
"00019057","","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","00000000","--ไม่สามารถระบุได้--","20256","วิทยาศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19710101"
"00019058","19790822","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000253","Iowa State University","10000213","Computer Science","10314","Doctor of Philosophy","US","USA"," "," ","X","ใช่","99998","ปรับวุฒิ","19840130"
"00019058","19720101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000644","ไฟฟ้า","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19760101"
"00019060","19700101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000724","โยธา","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19730101"
"00019060","","99991231","C4","ต่ำกว่าปริญญาตรี","1200000098","Colorado Research Institute","10000401","Flood Control Planning","10068","Certificate","US","USA"," "," "," ","ไม่","99998","ปรับวุฒิ","19810101"
"00019060","","99991231","F1","ปริญญาโท/เทียบเท่า","1200000101","Colorado State University","10001062","Water Resources","10503","Master of Science","US","USA"," "," ","X","ใช่","99998","ปรับวุฒิ","19770510"
"00019061","19690101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000377","สถาบันเทคโนโลยีพระจอมเกล้าวิทยาเขตธนบุรี","20000724","โยธา","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19740101"
"00019061","","99991231","F1","ปริญญาโท/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000883","วิศวกรรมโยธา","20261","วิศวกรรมศาสตรมหาบัณฑิต","TH","ไทย"," "," ","X","ใช่","99998","ปรับวุฒิ","19780101"
"00019084","19740601","99991231","F1","ปริญญาโท/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","00000000","--ไม่สามารถระบุได้--","20261","วิศวกรรมศาสตรมหาบัณฑิต","TH","ไทย"," "," "," ","ไม่","99998","ปรับวุฒิ","19760511"
"00019084","","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","00000000","--ไม่สามารถระบุได้--","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19700101"
"00019084","19770703","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000229","Insa (Laas) Toulouse","00000000","--ไม่สามารถระบุได้--","10280","Docteur Ingenieur","FR","France"," "," ","X","ใช่","99998","ปรับวุฒิ","19791127"
"00019108","19700101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000011","มหาวิทยาลัยเกษตรศาสตร์","20000273","เครื่องกล","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19740101"
"00019108","19750101","99991231","F1","ปริญญาโท/เทียบเท่า","1200000163","Fairleigh Dickinson University","00000000","--ไม่สามารถระบุได้--","10500","Master of S.Master of E.","US","USA"," "," ","X","ใช่","99998","ปรับวุฒิ","19760101"
"00019111","19640101","99991231","B1","มัธยมศึกษาตอนต้น","2100000025","โรงเรียนกรุงเทพศึกษา","00000000","--ไม่สามารถระบุได้--","20242","มัธยมศึกษาตอนต้น","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19670101"
"00019114","19690101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000013","มหาวิทยาลัยขอนแก่น","20000868","วิศวกรรมเกษตร","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19730101"
"00019114","19840122","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000280","Kyushu University","10000026","Agricultural Engineering","10289","Doctor of Agriculture","JP","Japan"," "," ","X","ใช่","99998","ปรับวุฒิ","19880330"
"00019114","19741009","99991231","F1","ปริญญาโท/เทียบเท่า","2200000398","สถาบันเทคโนโลยีแห่งเอเชีย","10000028","Agricultural Systems Engineer and Manage","10503","Master of Science","TH","ไทย"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","19761001"
"00019118","19650101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","00000000","--ไม่สามารถระบุได้--","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19720101"
"00019158","","99991231","A2","ประถมศึกษาตอนปลาย","0000000000","--ไม่สามารถระบุได้--","00000000","--ไม่สามารถระบุได้--","20195","ประถมศึกษาตอนปลาย","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19990902"
"00017004","19710101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000332","วิทยาลัยวิชาการศึกษาพลศึกษา","00000000","--ไม่สามารถระบุได้--","20006","การศึกษาบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19730101"
"00017004","","99991231","F1","ปริญญาโท/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000245","คอมพิวเตอร์","20258","วิทยาศาสตรมหาบัณฑิต","TH","ไทย"," "," ","X","ใช่","99998","ปรับวุฒิ","19810101"
"00020023","","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000177","วิทยาลัยครูจันทรเกษม","00000000","--ไม่สามารถระบุได้--","20014","ครุศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19990902"
"00017023","19810803","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000784","University of Missouri","10000676","Mining Engineering","10314","Doctor of Philosophy","US","USA"," "," ","X","ใช่","99998","ปรับวุฒิ","19880515"
"00017023","19670101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000465","ธรณีวิทยา","20256","วิทยาศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19710101"
"10004550","20060522","99991231","C3","ปวส.หรือเทียบเท่า","2200000447","วิทยาลัยการอาชีพพุทธมณฑล","20000514","บริหารทรัพยากรมนุษย์","20041","บริหารธุรกิจ","TH","ไทย"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","20070326"
"10004550","","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000056","มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา","20000514","บริหารทรัพยากรมนุษย์","20043","บริหารธุรกิจบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20101224"
"00020045","","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000071","มหาวิทยาลัยศรีนครินทรวิโรฒ วิทยาเขตประสานมิตร","20000254","เคมี","20320","ศึกษาศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19800101"
"10017572","","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000431","สถาบันราชภัฎสวนดุสิต","20000490","นิเทศศาสตร์","20312","ศิลปศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20030328"
"00018125","19720101","99991231","F1","ปริญญาโท/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20001057","สุขาภิบาล","20261","วิศวกรรมศาสตรมหาบัณฑิต","TH","ไทย"," "," "," ","ไม่","99998","ปรับวุฒิ","19750101"
"00018125","19680101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000011","มหาวิทยาลัยเกษตรศาสตร์","20000724","โยธา","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19720101"
"00018125","19760913","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000229","Insa (Laas) Toulouse","00000000","--ไม่สามารถระบุได้--","10280","Docteur Ingenieur","FR","France"," "," ","X","ใช่","99998","ปรับวุฒิ","19841214"
"00020074","","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000724","โยธา","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99998","ปรับวุฒิ","19990902"
"00020074","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000774","University of Maryland","10000336","Engineering","10527","Philosophy Degree","US","USA"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19890101"
"00020074","","99991231","F1","ปริญญาโท/เทียบเท่า","1200000704","University of California","10000336","Engineering","10503","Master of Science","US","USA"," "," "," ","ไม่","99998","ปรับวุฒิ","19990902"
"00020075","19700101","99991231","F1","ปริญญาโท/เทียบเท่า","1200000750","University of Illinois","20000725","โยธาโครงสร้าง","20210","ปริญญาโท","US","USA"," "," "," ","ไม่","99998","ปรับวุฒิ","19710101"
"00020075","19660101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000884","วิศวกรรมโยธาโครงสร้าง","20205","ปริญญาตรี","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19700101"
"00020075","19710101","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000843","University of Texas at Arlington","20000725","โยธาโครงสร้าง","20212","ปริญญาเอก","US","USA"," "," ","X","ใช่","99998","ปรับวุฒิ","19750101"
"00017068","","99991231","F1","ปริญญาโท/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20001127","อุดมศึกษา","20015","ครุศาสตรมหาบัณฑิต","TH","ไทย"," "," ","X","ใช่","99998","ปรับวุฒิ","19960530"
"00017068","","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000072","มหาวิทยาลัยศรีนครินทรวิโรฒ วิทยาเขตพลศึกษา","00000000","--ไม่สามารถระบุได้--","20320","ศึกษาศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19990902"
"00017083","19670101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000049","มหาวิทยาลัยมหิดล","20001057","สุขาภิบาล","20256","วิทยาศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19710101"
"00017083","19710101","99991231","F1","ปริญญาโท/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000245","คอมพิวเตอร์","20258","วิทยาศาสตรมหาบัณฑิต","TH","ไทย"," "," ","X","ใช่","99998","ปรับวุฒิ","19740101"
"10004693","20000401","99991231","F1","ปริญญาโท/เทียบเท่า","1200001235","Tottori University","10000106","Biotechnology","10503","Master of Science","JP","Japan"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","20020331"
"10004693","19950601","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000871","วิศวกรรมเคมี","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย","00","เกียรตินิยมอันดับ 1"," ","ไม่","99997","วุฒิเพิ่มเติม","19990331"
"10004693","20020401","99991231","H1","ปริญญาเอก/เทียบเท่า","1200001235","Tottori University","10000601","Macromolecular Science and Engineering","10314","Doctor of Philosophy","JP","Japan"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20050331"
"10011952","20040607","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000024","มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ","20000728","ระบบสารสนเทศ","20043","บริหารธุรกิจบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20070308"
"00017125","19700101","99991231","C1","ปวช.หรือเทียบเท่า","2100000748","โรงเรียนพณิชยการพระนครศรีอยุธยา","00000000","--ไม่สามารถระบุได้--","20170","ประกาศนียบัตรวิชาชีพ","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19730101"
